-9.921875e-01 1.000000e+00 4.138513e-07 1.479472e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999854e-11 2.556798e-17 -1.036237e-20 -1.050744e-20 -4.734663e-04 0.000000e+00 0.000000e+00 
-9.921875e-01 1.000000e+00 4.138513e-07 1.479472e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999854e-11 2.556792e-17 1.055804e-20 1.051691e-20 -4.734663e-04 0.000000e+00 0.000000e+00 
-9.921875e-01 1.000000e+00 4.138513e-07 1.479472e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999854e-11 2.556796e-17 -1.035219e-20 1.053161e-20 -4.734663e-04 0.000000e+00 0.000000e+00 
-9.921875e-01 1.000000e+00 4.138513e-07 1.479472e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999854e-11 2.556794e-17 1.055470e-20 -1.047765e-20 -4.734663e-04 0.000000e+00 0.000000e+00 
-9.765625e-01 1.000000e+00 4.138509e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999829e-11 3.136257e-17 -1.070766e-20 -1.078436e-20 4.899892e-04 0.000000e+00 0.000000e+00 
-9.765625e-01 1.000000e+00 4.138509e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999829e-11 3.136253e-17 1.068557e-20 1.071672e-20 4.899892e-04 0.000000e+00 0.000000e+00 
-9.765625e-01 1.000000e+00 4.138509e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999829e-11 3.136253e-17 -1.071809e-20 1.069879e-20 4.899892e-04 0.000000e+00 0.000000e+00 
-9.765625e-01 1.000000e+00 4.138509e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999829e-11 3.136256e-17 1.068710e-20 -1.077681e-20 4.899892e-04 0.000000e+00 0.000000e+00 
-9.609375e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999828e-11 6.547950e-18 1.089719e-20 -1.093693e-20 1.379924e-05 0.000000e+00 0.000000e+00 
-9.609375e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999828e-11 6.547937e-18 -1.084906e-20 1.086579e-20 1.379924e-05 0.000000e+00 0.000000e+00 
-9.609375e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999828e-11 6.547959e-18 1.090181e-20 1.089538e-20 1.379924e-05 0.000000e+00 0.000000e+00 
-9.609375e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999828e-11 6.547930e-18 -1.086176e-20 -1.098889e-20 1.379924e-05 0.000000e+00 0.000000e+00 
-9.453125e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999827e-11 1.007923e-18 1.069757e-20 -1.064862e-20 1.191351e-05 0.000000e+00 0.000000e+00 
-9.453125e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999827e-11 1.007959e-18 -1.056608e-20 1.066495e-20 1.191351e-05 0.000000e+00 0.000000e+00 
-9.453125e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999827e-11 1.007966e-18 1.070008e-20 1.065313e-20 1.191351e-05 0.000000e+00 0.000000e+00 
-9.453125e-01 1.000000e+00 4.138510e-07 1.479471e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.999827e-11 1.007913e-18 -1.060545e-20 -1.068883e-20 1.191351e-05 0.000000e+00 0.000000e+00 
