0.000000e+00 1.856500e+07 1.856500e+06
5.000000e-02 1.835233e+07 8.667414e+06
1.000000e-01 1.815916e+07 1.018457e+07
1.500000e-01 1.798344e+07 1.114204e+07
2.000000e-01 1.782341e+07 1.183969e+07
2.500000e-01 1.767748e+07 1.238319e+07
3.000000e-01 1.754428e+07 1.282352e+07
3.500000e-01 1.742259e+07 1.318958e+07
4.000000e-01 1.731132e+07 1.349953e+07
4.500000e-01 1.720950e+07 1.376556e+07
5.000000e-01 1.711626e+07 1.399632e+07
5.500000e-01 1.703083e+07 1.419818e+07
6.000000e-01 1.695252e+07 1.437596e+07
6.500000e-01 1.688069e+07 1.453341e+07
7.000000e-01 1.681477e+07 1.467353e+07
7.500000e-01 1.675425e+07 1.479872e+07
8.000000e-01 1.669868e+07 1.491096e+07
8.500000e-01 1.664762e+07 1.501188e+07
9.000000e-01 1.660070e+07 1.510287e+07
9.500000e-01 1.655757e+07 1.518509e+07
1.000000e+00 1.651791e+07 1.525952e+07
1.050000e+00 1.648143e+07 1.532703e+07
1.100000e+00 1.644788e+07 1.538836e+07
1.150000e+00 1.641700e+07 1.544415e+07
1.200000e+00 1.638859e+07 1.549496e+07
1.250000e+00 1.636243e+07 1.554130e+07
1.300000e+00 1.633835e+07 1.558359e+07
1.350000e+00 1.631619e+07 1.562222e+07
1.400000e+00 1.629577e+07 1.565755e+07
1.450000e+00 1.627697e+07 1.568987e+07
1.500000e+00 1.625966e+07 1.571947e+07
1.550000e+00 1.624370e+07 1.574658e+07
1.600000e+00 1.622901e+07 1.577144e+07
1.650000e+00 1.621547e+07 1.579424e+07
1.700000e+00 1.620300e+07 1.581516e+07
1.750000e+00 1.619150e+07 1.583436e+07
1.800000e+00 1.618091e+07 1.585199e+07
1.850000e+00 1.617115e+07 1.586819e+07
1.900000e+00 1.616215e+07 1.588308e+07
1.950000e+00 1.615386e+07 1.589676e+07
2.000000e+00 1.614621e+07 1.590934e+07
2.050000e+00 1.613917e+07 1.592092e+07
2.100000e+00 1.613267e+07 1.593156e+07
2.150000e+00 1.612669e+07 1.594135e+07
2.200000e+00 1.612117e+07 1.595036e+07
2.250000e+00 1.611608e+07 1.595866e+07
2.300000e+00 1.611139e+07 1.596629e+07
2.350000e+00 1.610706e+07 1.597332e+07
2.400000e+00 1.610308e+07 1.597980e+07
2.450000e+00 1.609940e+07 1.598576e+07
2.500000e+00 1.609601e+07 1.599125e+07
2.550000e+00 1.609288e+07 1.599631e+07
2.600000e+00 1.609000e+07 1.600097e+07
2.650000e+00 1.608734e+07 1.600526e+07
2.700000e+00 1.608489e+07 1.600921e+07
2.750000e+00 1.608263e+07 1.601286e+07
2.800000e+00 1.608055e+07 1.601622e+07
2.850000e+00 1.607863e+07 1.601931e+07
2.900000e+00 1.607686e+07 1.602216e+07
2.950000e+00 1.607522e+07 1.602479e+07
3.000000e+00 1.607372e+07 1.602722e+07
3.050000e+00 1.607233e+07 1.602945e+07
3.100000e+00 1.607105e+07 1.603151e+07
3.150000e+00 1.606987e+07 1.603341e+07
3.200000e+00 1.606878e+07 1.603516e+07
3.250000e+00 1.606777e+07 1.603677e+07
3.300000e+00 1.606684e+07 1.603826e+07
3.350000e+00 1.606599e+07 1.603963e+07
3.400000e+00 1.606520e+07 1.604089e+07
3.450000e+00 1.606448e+07 1.604206e+07
3.500000e+00 1.606381e+07 1.604313e+07
3.550000e+00 1.606319e+07 1.604412e+07
3.600000e+00 1.606262e+07 1.604504e+07
3.650000e+00 1.606209e+07 1.604588e+07
3.700000e+00 1.606161e+07 1.604665e+07
3.750000e+00 1.606116e+07 1.604737e+07
3.800000e+00 1.606075e+07 1.604803e+07
3.850000e+00 1.606037e+07 1.604864e+07
3.900000e+00 1.606002e+07 1.604920e+07
3.950000e+00 1.605969e+07 1.604972e+07
4.000000e+00 1.605940e+07 1.605020e+07
4.050000e+00 1.605912e+07 1.605064e+07
4.100000e+00 1.605887e+07 1.605104e+07
4.150000e+00 1.605863e+07 1.605142e+07
4.200000e+00 1.605842e+07 1.605176e+07
4.250000e+00 1.605822e+07 1.605208e+07
4.300000e+00 1.605803e+07 1.605238e+07
4.350000e+00 1.605787e+07 1.605265e+07
4.400000e+00 1.605771e+07 1.605290e+07
4.450000e+00 1.605757e+07 1.605313e+07
4.500000e+00 1.605743e+07 1.605334e+07
4.550000e+00 1.605731e+07 1.605353e+07
4.600000e+00 1.605720e+07 1.605372e+07
4.650000e+00 1.605709e+07 1.605388e+07
4.700000e+00 1.605700e+07 1.605404e+07
4.750000e+00 1.605691e+07 1.605418e+07
4.800000e+00 1.605683e+07 1.605431e+07
4.850000e+00 1.605675e+07 1.605443e+07
4.900000e+00 1.605668e+07 1.605454e+07
4.950000e+00 1.605662e+07 1.605464e+07
5.000000e+00 1.605656e+07 1.605474e+07
